BenchmarkSnapshot/32_x_8.2_kB-10     	       1	  22503542 ns/op	    219123 bytes	       100.0 calls	10820904 B/op	   38071 allocs/op
BenchmarkSnapshot/32_x_8.2_kB-10     	       1	  22156667 ns/op	    219113 bytes	       100.0 calls	 9115040 B/op	   38015 allocs/op
BenchmarkSnapshot/32_x_8.2_kB-10     	       1	  21600084 ns/op	    219128 bytes	       100.0 calls	 9909400 B/op	   38005 allocs/op
BenchmarkSnapshot/48_x_8.2_kB-10     	       1	  30826709 ns/op	    328457 bytes	       148.0 calls	14341224 B/op	   53921 allocs/op
BenchmarkSnapshot/48_x_8.2_kB-10     	       1	  32137125 ns/op	    328444 bytes	       148.0 calls	13507440 B/op	   53872 allocs/op
BenchmarkSnapshot/48_x_8.2_kB-10     	       1	  32103667 ns/op	    328453 bytes	       148.0 calls	13478080 B/op	   53948 allocs/op
BenchmarkSnapshot/48_x_8.2_kB-10     	       1	  32670625 ns/op	    328459 bytes	       148.0 calls	11789264 B/op	   53799 allocs/op
BenchmarkSnapshot/48_x_8.2_kB-10     	       1	  31528792 ns/op	    328455 bytes	       148.0 calls	14321120 B/op	   53884 allocs/op
BenchmarkSnapshot/48_x_8.2_kB-10     	       1	  31321459 ns/op	    328459 bytes	       148.0 calls	14263424 B/op	   53833 allocs/op
BenchmarkSnapshot/64_x_8.2_kB-10     	       1	  41828791 ns/op	    437824 bytes	       196.0 calls	17006400 B/op	   69626 allocs/op
BenchmarkSnapshot/64_x_8.2_kB-10     	       1	  40474458 ns/op	    437801 bytes	       196.0 calls	15461376 B/op	   69688 allocs/op
BenchmarkSnapshot/64_x_8.2_kB-10     	       1	  40805375 ns/op	    437819 bytes	       196.0 calls	17047248 B/op	   69652 allocs/op
BenchmarkSnapshot/64_x_8.2_kB-10     	       1	  42242709 ns/op	    437790 bytes	       196.0 calls	21087376 B/op	   69807 allocs/op
BenchmarkSnapshot/64_x_8.2_kB-10     	       1	  41564917 ns/op	    437816 bytes	       196.0 calls	15323840 B/op	   69523 allocs/op
BenchmarkSnapshot/64_x_8.2_kB-10     	       1	  40725709 ns/op	    437809 bytes	       196.0 calls	17906712 B/op	   69635 allocs/op
BenchmarkSnapshot/1_x_33_kB-10       	       1	   4859083 ns/op	     25955 bytes	         7.000 calls	 1574832 B/op	    7064 allocs/op
BenchmarkSnapshot/1_x_33_kB-10       	       1	   5388125 ns/op	     25958 bytes	         7.000 calls	 4833624 B/op	    7155 allocs/op
BenchmarkSnapshot/1_x_33_kB-10       	       1	   4728291 ns/op	     25958 bytes	         7.000 calls	 2372832 B/op	    7137 allocs/op
BenchmarkSnapshot/1_x_33_kB-10       	       1	   4845916 ns/op	     25958 bytes	         7.000 calls	 2393904 B/op	    7137 allocs/op
BenchmarkSnapshot/1_x_33_kB-10       	       1	   4985250 ns/op	     25955 bytes	         7.000 calls	 2432888 B/op	    7198 allocs/op
BenchmarkSnapshot/1_x_33_kB-10       	       1	   4761625 ns/op	     25954 bytes	         7.000 calls	 4003952 B/op	    7244 allocs/op
BenchmarkSnapshot/2_x_33_kB-10       	       1	   6633250 ns/op	     51312 bytes	        10.00 calls	 5318544 B/op	    8340 allocs/op
BenchmarkSnapshot/2_x_33_kB-10       	       1	   6733417 ns/op	     51312 bytes	        10.00 calls	 2916336 B/op	    8229 allocs/op
BenchmarkSnapshot/2_x_33_kB-10       	       1	   6367875 ns/op	     51309 bytes	        10.00 calls	 2841528 B/op	    8199 allocs/op
BenchmarkSnapshot/2_x_33_kB-10       	       1	   6834292 ns/op	     51310 bytes	        10.00 calls	 6964064 B/op	    8360 allocs/op
BenchmarkSnapshot/2_x_33_kB-10       	       1	   6591000 ns/op	     51310 bytes	        10.00 calls	 2930224 B/op	    8297 allocs/op
BenchmarkSnapshot/2_x_33_kB-10       	       1	   6534083 ns/op	     51310 bytes	        10.00 calls	 2886104 B/op	    8155 allocs/op
BenchmarkSnapshot/4_x_33_kB-10       	       1	  10258000 ns/op	    102034 bytes	        16.00 calls	 5382920 B/op	   10259 allocs/op
BenchmarkSnapshot/4_x_33_kB-10       	       1	  10543834 ns/op	    102027 bytes	        16.00 calls	 6026592 B/op	   10230 allocs/op
BenchmarkSnapshot/4_x_33_kB-10       	       1	  10738208 ns/op	    102027 bytes	        16.00 calls	 4492488 B/op	   10248 allocs/op
BenchmarkSnapshot/4_x_33_kB-10       	       1	   9965375 ns/op	    102028 bytes	        16.00 calls	 4608960 B/op	   10289 allocs/op
BenchmarkSnapshot/4_x_33_kB-10       	       1	  10917542 ns/op	    102024 bytes	        16.00 calls	 6961120 B/op	   10316 allocs/op
BenchmarkSnapshot/4_x_33_kB-10       	       1	  10070334 ns/op	    102027 bytes	        16.00 calls	 4583688 B/op	   10369 allocs/op
BenchmarkSnapshot/8_x_33_kB-10       	       1	  17534250 ns/op	    203454 bytes	        28.00 calls	 7869568 B/op	   14372 allocs/op
BenchmarkSnapshot/8_x_33_kB-10       	       1	  17724709 ns/op	    203458 bytes	        28.00 calls	 6276848 B/op	   14329 allocs/op
BenchmarkSnapshot/8_x_33_kB-10       	       1	  17549292 ns/op	    203454 bytes	        28.00 calls	 5507360 B/op	   14445 allocs/op
BenchmarkSnapshot/8_x_33_kB-10       	       1	  16547625 ns/op	    203455 bytes	        28.00 calls	 6161688 B/op	   14301 allocs/op
BenchmarkSnapshot/8_x_33_kB-10       	       1	  17619375 ns/op	    203451 bytes	        28.00 calls	 9451200 B/op	   14379 allocs/op
BenchmarkSnapshot/8_x_33_kB-10       	       1	  17901291 ns/op	    203446 bytes	        28.00 calls	 4595640 B/op	   14408 allocs/op
BenchmarkSnapshot/16_x_33_kB-10      	       1	  31596000 ns/op	    406338 bytes	        52.00 calls	14485944 B/op	   22686 allocs/op
BenchmarkSnapshot/16_x_33_kB-10      	       1	  30102166 ns/op	    406337 bytes	        52.00 calls	11216800 B/op	   22489 allocs/op
BenchmarkSnapshot/16_x_33_kB-10      	       1	  31251750 ns/op	    406326 bytes	        52.00 calls	12067128 B/op	   22665 allocs/op
BenchmarkSnapshot/16_x_33_kB-10      	       1	  31528000 ns/op	    406335 bytes	        52.00 calls	 8932552 B/op	   22565 allocs/op
BenchmarkSnapshot/16_x_33_kB-10      	       1	  30328958 ns/op	    406342 bytes	        52.00 calls	 9546448 B/op	   22610 allocs/op
BenchmarkSnapshot/16_x_33_kB-10      	       1	  31289917 ns/op	    406331 bytes	        52.00 calls	12109280 B/op	   22614 allocs/op
BenchmarkSnapshot/32_x_33_kB-10      	       1	  60294041 ns/op	    812119 bytes	       100.0 calls	17854256 B/op	   38783 allocs/op
BenchmarkSnapshot/32_x_33_kB-10      	       1	  59640750 ns/op	    812101 bytes	       100.0 calls	15275512 B/op	   38672 allocs/op
BenchmarkSnapshot/32_x_33_kB-10      	       1	  59183083 ns/op	    812127 bytes	       100.0 calls	17770928 B/op	   38641 allocs/op
BenchmarkSnapshot/32_x_33_kB-10      	       1	  59562042 ns/op	    812135 bytes	       100.0 calls	18620624 B/op	   38668 allocs/op
BenchmarkSnapshot/32_x_33_kB-10      	       1	  59610583 ns/op	    812136 bytes	       100.0 calls	16954000 B/op	   38675 allocs/op
BenchmarkSnapshot/32_x_33_kB-10      	       1	  61743084 ns/op	    812125 bytes	       100.0 calls	16254568 B/op	   38665 allocs/op
BenchmarkSnapshot/48_x_33_kB-10      	       1	  91214458 ns/op	   1217949 bytes	       148.0 calls	26007520 B/op	   54781 allocs/op
BenchmarkSnapshot/48_x_33_kB-10      	       1	  92753666 ns/op	   1217923 bytes	       148.0 calls	23630816 B/op	   54780 allocs/op
BenchmarkSnapshot/48_x_33_kB-10      	       1	  91239000 ns/op	   1217913 bytes	       148.0 calls	24260816 B/op	   54647 allocs/op
BenchmarkSnapshot/48_x_33_kB-10      	       1	  87272917 ns/op	   1217925 bytes	       148.0 calls	21884656 B/op	   54642 allocs/op
BenchmarkSnapshot/48_x_33_kB-10      	       1	  91879916 ns/op	   1217922 bytes	       148.0 calls	21183504 B/op	   54911 allocs/op
BenchmarkSnapshot/48_x_33_kB-10      	       1	  90296125 ns/op	   1217909 bytes	       148.0 calls	21791760 B/op	   54629 allocs/op
BenchmarkSnapshot/64_x_33_kB-10      	       1	 117683917 ns/op	   1623767 bytes	       196.0 calls	30045976 B/op	   70908 allocs/op
BenchmarkSnapshot/64_x_33_kB-10      	       1	 115541417 ns/op	   1623795 bytes	       196.0 calls	28301504 B/op	   70906 allocs/op
BenchmarkSnapshot/64_x_33_kB-10      	       1	 117970541 ns/op	   1623804 bytes	       196.0 calls	30899840 B/op	   70839 allocs/op
BenchmarkSnapshot/64_x_33_kB-10      	       1	 116044292 ns/op	   1623800 bytes	       196.0 calls	27678920 B/op	   70903 allocs/op
BenchmarkSnapshot/64_x_33_kB-10      	       1	 121248041 ns/op	   1623785 bytes	       196.0 calls	30752344 B/op	   70806 allocs/op
BenchmarkSnapshot/64_x_33_kB-10      	       1	 117434667 ns/op	   1623769 bytes	       196.0 calls	30012232 B/op	   70749 allocs/op
BenchmarkSnapshot/2_x_131_kB-10      	       1	  18244917 ns/op	    199365 bytes	        10.00 calls	 3720544 B/op	    8236 allocs/op
BenchmarkSnapshot/2_x_131_kB-10      	       1	  19230708 ns/op	    199367 bytes	        10.00 calls	 5285728 B/op	    8276 allocs/op
BenchmarkSnapshot/2_x_131_kB-10      	       1	  18500416 ns/op	    199373 bytes	        10.00 calls	 7684680 B/op	    8409 allocs/op
BenchmarkSnapshot/2_x_131_kB-10      	       1	  18864084 ns/op	    199369 bytes	        10.00 calls	 4388832 B/op	    8326 allocs/op
BenchmarkSnapshot/2_x_131_kB-10      	       1	  18200334 ns/op	    199372 bytes	        10.00 calls	 5086352 B/op	    8293 allocs/op
BenchmarkSnapshot/2_x_131_kB-10      	       1	  17589917 ns/op	    199372 bytes	        10.00 calls	 6144488 B/op	    8345 allocs/op
BenchmarkSnapshot/4_x_131_kB-10      	       1	  31697417 ns/op	    398153 bytes	        16.00 calls	10678944 B/op	   10505 allocs/op
BenchmarkSnapshot/4_x_131_kB-10      	       1	  32724333 ns/op	    398150 bytes	        16.00 calls	 5822856 B/op	   10247 allocs/op
BenchmarkSnapshot/4_x_131_kB-10      	       1	  32719208 ns/op	    398145 bytes	        16.00 calls	 9230832 B/op	   10472 allocs/op
BenchmarkSnapshot/4_x_131_kB-10      	       1	  32524208 ns/op	    398149 bytes	        16.00 calls	 6667576 B/op	   10319 allocs/op
BenchmarkSnapshot/4_x_131_kB-10      	       1	  32978125 ns/op	    398147 bytes	        16.00 calls	 9824368 B/op	   10417 allocs/op
BenchmarkSnapshot/4_x_131_kB-10      	       1	  32699167 ns/op	    398144 bytes	        16.00 calls	 8478184 B/op	   10406 allocs/op
BenchmarkSnapshot/8_x_131_kB-10      	       1	  59675375 ns/op	    795713 bytes	        28.00 calls	14115032 B/op	   14513 allocs/op
BenchmarkSnapshot/8_x_131_kB-10      	       1	  59981333 ns/op	    795712 bytes	        28.00 calls	12864320 B/op	   14474 allocs/op
BenchmarkSnapshot/8_x_131_kB-10      	       1	  59924250 ns/op	    795715 bytes	        28.00 calls	11925584 B/op	   14422 allocs/op
BenchmarkSnapshot/8_x_131_kB-10      	       1	  61101333 ns/op	    795716 bytes	        28.00 calls	10989000 B/op	   14371 allocs/op
BenchmarkSnapshot/8_x_131_kB-10      	       1	  60649792 ns/op	    795717 bytes	        28.00 calls	12424400 B/op	   14411 allocs/op
BenchmarkSnapshot/8_x_131_kB-10      	       1	  59486375 ns/op	    795713 bytes	        28.00 calls	11609104 B/op	   14428 allocs/op
BenchmarkSnapshot/16_x_131_kB-10     	       1	 117908417 ns/op	   1590847 bytes	        52.00 calls	22477536 B/op	   22763 allocs/op
BenchmarkSnapshot/16_x_131_kB-10     	       1	 114873541 ns/op	   1590831 bytes	        52.00 calls	21011816 B/op	   22513 allocs/op
BenchmarkSnapshot/16_x_131_kB-10     	       1	 116896334 ns/op	   1590837 bytes	        52.00 calls	21382872 B/op	   22485 allocs/op
BenchmarkSnapshot/16_x_131_kB-10     	       1	 116055750 ns/op	   1590830 bytes	        52.00 calls	21815840 B/op	   22548 allocs/op
BenchmarkSnapshot/16_x_131_kB-10     	       1	 112763750 ns/op	   1590844 bytes	        52.00 calls	21773888 B/op	   22483 allocs/op
